track_id,track_name,track_number,disc_number,artist_id,artist_name,album_id,album_name,album_type,release_date,duration_ms,duration_s,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
"1rZLiz1huOrOyNNJ42RLeX, 1rZLiz1huOrOyNNJ42RLeX",Soft Soap Flakes Kill,1,1,7Lf3LOZp3U3u2f6cWMd3AH,"Paul Weller, Damon Albarn",0kboUlvvYnWPSbXHzjMxvT,Bankbusted Nuclear Detergent Blues,album,2014-04-23,455379,455.38,0,False,0.515,0.415,0,-12.157,1,0.197,0.876,5.85e-06,0.211,0.311,124.521,3
"4YUcTmGOGc3rokSCkTeUYq, 4YUcTmGOGc3rokSCkTeUYq",Our Wonderful Culture,2,1,7Lf3LOZp3U3u2f6cWMd3AH,"Paul Weller, Damon Albarn",0kboUlvvYnWPSbXHzjMxvT,Bankbusted Nuclear Detergent Blues,album,2014-04-23,487602,487.6,0,False,0.511,0.424,11,-10.352,0,0.151,0.902,0.0,0.184,0.197,126.813,4
"2tA1zB604uG54Fjb9fhSHp, 2tA1zB604uG54Fjb9fhSHp",It's the Economy That's Stupid,3,1,7Lf3LOZp3U3u2f6cWMd3AH,"Paul Weller, Damon Albarn",0kboUlvvYnWPSbXHzjMxvT,Bankbusted Nuclear Detergent Blues,album,2014-04-23,413701,413.7,0,False,0.465,0.337,7,-12.228,1,0.41,0.917,0.0,0.563,0.397,85.157,4
"0AtAV5F0h5lm7DKHda1Gut, 0AtAV5F0h5lm7DKHda1Gut",Shock'n'awe - What's It for?,4,1,7Lf3LOZp3U3u2f6cWMd3AH,"Paul Weller, Damon Albarn",0kboUlvvYnWPSbXHzjMxvT,Bankbusted Nuclear Detergent Blues,album,2014-04-23,213998,214.0,0,False,0.486,0.204,0,-15.621,1,0.155,0.968,2.21e-05,0.36,0.137,88.752,3
"6HnXNtVxuKoYTHXsntfedo, 6HnXNtVxuKoYTHXsntfedo",Mutually Assured Destruction = Mad,5,1,7Lf3LOZp3U3u2f6cWMd3AH,"Paul Weller, Damon Albarn",0kboUlvvYnWPSbXHzjMxvT,Bankbusted Nuclear Detergent Blues,album,2014-04-23,504874,504.87,0,False,0.568,0.263,0,-13.193,1,0.313,0.947,1.37e-06,0.281,0.254,124.298,5
"2Gm92Y3FLSGIslXHaHn9BV, 2Gm92Y3FLSGIslXHaHn9BV",Talkin' bout Degeneration,6,1,7Lf3LOZp3U3u2f6cWMd3AH,"Paul Weller, Damon Albarn",0kboUlvvYnWPSbXHzjMxvT,Bankbusted Nuclear Detergent Blues,album,2014-04-23,442190,442.19,0,False,0.417,0.177,0,-15.57,1,0.0686,0.969,6.93e-05,0.115,0.0787,79.288,4
0f3zubSyrsz3W5Thb23PMS,White Sky,1,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,296990,296.99,3,False,0.36,0.908,4,-5.906,0,0.115,0.00419,0.598,0.0915,0.158,144.035,4
5Z5cfECBr3tIHQyfUILUjb,Saturns Pattern,2,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,204667,204.67,2,False,0.57,0.583,8,-4.344,0,0.029,0.0125,0.000443,0.0799,0.747,168.045,4
48xlKIxVTY18KZCW1khQN9,Going My Way,3,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,255000,255.0,2,False,0.363,0.585,5,-5.218,1,0.0269,0.468,0.0694,0.111,0.46,172.245,4
2hqG1Kygr0afu7gSTtpQCT,I'm Where I Should Be,6,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,206360,206.36,2,False,0.583,0.867,9,-4.651,1,0.0391,0.0937,0.0683,0.109,0.337,127.415,4
4am7VpIVzI129I2dW4KcmY,Long Time,4,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,132200,132.2,1,False,0.367,0.979,9,-3.2,1,0.105,1.28e-05,0.232,0.0705,0.184,132.196,4
40OZWqWqm1ZOISpzBN27KR,Pick It Up,5,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,376173,376.17,1,False,0.576,0.762,4,-5.445,0,0.0481,0.0256,0.0771,0.0874,0.646,83.003,4
7sxvaVvo3fBxAFu5vY8vfN,Phoenix,7,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,356227,356.23,1,False,0.667,0.689,10,-6.711,0,0.0336,0.136,0.000832,0.127,0.505,127.11,4
7AdGQk6dKmmmPfYwKawhE3,These City Streets,9,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,506347,506.35,1,False,0.553,0.782,4,-6.021,0,0.0284,0.153,0.0619,0.338,0.616,94.064,4
6k4FqAowWEDMKruNVzsr8L,I Work in the Clouds,10,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,339414,339.41,1,False,0.43,0.96,0,-3.677,1,0.0632,0.000312,0.0348,0.149,0.298,142.259,4
5hX913TPOji7GAImDlh0qh,Praise If You Wanna,11,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5c66sitgm7icPnFtLXiiZo,Saturns Pattern,album,2015-05-11,99440,99.44,0,False,0.663,0.836,4,-7.761,0,0.063,0.39,0.000567,0.0812,0.686,139.513,4
0eJYLi6W9LCjb4wKg5AVIt,The Ballad of Jimmy McCabe,2,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2b33KocoDHpeApZHEEPP4w,Jawbone (Music from the Film),album,2017-03-10,243000,243.0,17,False,0.552,0.268,2,-14.645,1,0.0394,0.921,0.000628,0.271,0.509,136.786,4
43vTR7F7rzNLiefarLOHm9,Jawbone,3,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2b33KocoDHpeApZHEEPP4w,Jawbone (Music from the Film),album,2017-03-10,184213,184.21,2,False,0.422,0.603,7,-9.15,1,0.054,0.0627,0.086,0.387,0.332,145.167,4
69RqklstdOrsLTKFMb13jA,Jimmy / Blackout,1,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2b33KocoDHpeApZHEEPP4w,Jawbone (Music from the Film),album,2017-03-10,1290307,1290.31,1,False,0.142,0.274,10,-17.685,1,0.0459,0.864,0.828,0.108,0.0375,87.285,4
2FVEpimweQ9EagVGaMoLZg,Man on Fire,6,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2b33KocoDHpeApZHEEPP4w,Jawbone (Music from the Film),album,2017-03-10,94773,94.77,1,False,0.101,0.172,9,-21.783,0,0.0491,0.96,0.907,0.105,0.0557,42.122,4
7fY1xDV60YXeHZtJzMgLCS,End Fight Sequence,7,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2b33KocoDHpeApZHEEPP4w,Jawbone (Music from the Film),album,2017-03-10,185613,185.61,1,False,0.364,0.297,0,-18.877,1,0.047,0.917,0.858,0.259,0.0343,114.439,4
6HtLfv1PDUikwCGIyLy0EV,Long Long Road,3,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,203789,203.79,20,False,0.454,0.687,0,-5.156,1,0.0273,0.131,0.00586,0.687,0.47,80.535,4
1hnN2Ui2Ui9ZUx0YSe1N7D,Woo Sé Mama,1,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,224374,224.37,18,False,0.709,0.902,10,-6.016,0,0.0282,0.0786,0.119,0.152,0.633,127.093,4
36kUWA62OZNbRaHA5UqqUH,One Tear,8,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,366741,366.74,16,False,0.597,0.698,8,-8.281,0,0.0312,0.165,0.0126,0.159,0.447,110.018,4
3zDnrvd9Uw6iHVqOgauuw6,The Cranes are Back,5,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,263198,263.2,14,False,0.554,0.433,4,-8.618,1,0.0367,0.241,0.00118,0.156,0.351,74.743,4
4Kr7YkiRjdo2243mDKTSZo,Nova,2,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,238350,238.35,13,False,0.647,0.79,9,-6.855,1,0.0379,0.0343,0.294,0.289,0.387,119.012,4
2e9xPZYaUwsDFN1TvGdBDj,She Moves with the Fayre,4,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,262739,262.74,10,False,0.593,0.711,4,-5.779,0,0.0442,0.141,0.0281,0.157,0.705,98.042,4
5nHOrFZM96uJHWqt9h2nZ1,Hopper,6,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,194964,194.96,10,False,0.562,0.652,5,-6.939,1,0.035,0.192,0.204,0.39,0.366,103.085,4
7EkqomzuJQ98YweqjgP6v0,The Impossible Idea,10,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,219707,219.71,9,False,0.224,0.547,0,-6.299,1,0.029,0.431,6.47e-06,0.335,0.321,171.534,3
3y1tQgVkcy0cpGm3wKRvAN,New York,7,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,282814,282.81,8,False,0.573,0.89,7,-6.91,0,0.0477,0.0616,0.385,0.117,0.731,98.014,4
0AVDaUhTt51Wgb1bnZnUOl,Satellite Kid,9,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,317072,317.07,8,False,0.61,0.658,0,-6.927,1,0.0361,0.00881,0.0684,0.108,0.607,80.009,4
14YJhTszrr5BQsWoAcPdul,Alpha,21,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,0mbzS8xzbJj3sK2n0g6nPh,A Kind Revolution (Deluxe Edition),album,2017-05-12,270907,270.91,3,False,0.6,0.726,0,-10.409,1,0.0318,0.00632,0.91,0.121,0.502,147.993,4
3mDLVvHYf1lfJnvhz4ekl1,Gravity,4,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,153173,153.17,32,False,0.184,0.309,2,-10.086,1,0.0306,0.489,0.000151,0.115,0.345,175.531,3
2MNn7UxNnpwwiKeY1h8Ime,Aspects,7,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,273835,273.83,28,False,0.247,0.369,11,-9.639,0,0.0284,0.883,0.0678,0.0884,0.21,163.503,3
5YIvqEmx62bGzXluzNkHAP,The Soul Searchers,1,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,301933,301.93,27,False,0.679,0.583,11,-7.524,0,0.0274,0.0936,0.611,0.127,0.478,119.993,4
3bzbzZelDhS6cuSRqN88bU,Mayfly,3,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,240400,240.4,27,False,0.703,0.492,4,-10.082,1,0.0285,0.624,0.00121,0.109,0.624,104.94,4
3pLJsDTBkaLYZ2XQDqm5uq,Movin On,12,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,271107,271.11,19,False,0.333,0.481,7,-8.635,1,0.0265,0.167,0.00851,0.0912,0.317,91.611,4
65yzeXye6OFzjelGCZz4lK,Old Castles,5,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,200480,200.48,18,False,0.331,0.576,2,-6.974,0,0.0303,0.138,0.152,0.142,0.405,130.134,3
5QzlxG7NV2VhsUfin72PpI,Bowie,8,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,233053,233.05,18,False,0.316,0.416,7,-10.492,1,0.0307,0.753,0.321,0.396,0.306,137.627,4
327aHHeBrC7druDjYQyM6e,White Horses,14,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,324600,324.6,18,False,0.429,0.358,5,-10.153,1,0.0277,0.422,0.0762,0.14,0.198,179.964,4
3wpoSgBofUgVVVrMNFnZnF,Glide,2,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,138373,138.37,17,False,0.212,0.367,2,-10.042,1,0.0303,0.801,0.0131,0.124,0.29,176.318,3
0CCXILNH8DIwIPbVJoaO1l,What Would He Say?,6,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,240413,240.41,16,False,0.596,0.451,5,-7.75,1,0.028,0.538,0.000252,0.0855,0.357,95.146,4
0Ssoy566mnThpyPG5BN44I,Wishing Well,9,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,276027,276.03,16,False,0.52,0.388,0,-11.898,1,0.0278,0.772,0.0262,0.112,0.356,128.899,4
4nfGjdb91xHU9za6z4yh16,May Love Travel with You,13,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,181720,181.72,16,False,0.376,0.357,2,-9.829,1,0.0277,0.59,0.00669,0.0891,0.314,91.989,4
1cf0CgjFhMDAPoOgTMIq0X,Come Along,10,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,5bMNxytNYTsxLiIB1yELci,True Meanings,album,2018-09-14,183253,183.25,14,False,0.421,0.353,5,-10.982,1,0.0272,0.806,0.004,0.105,0.398,177.691,3
1t1WNeyEDzpMWGa5e4Yl33,Village,4,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,199467,199.47,28,False,0.597,0.511,11,-9.146,0,0.0247,0.31,0.023,0.0979,0.535,101.752,4
2daSDaZgZSSABrDKlQMqgn,Old Father Tyme,3,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,236133,236.13,24,False,0.696,0.491,7,-8.689,1,0.0268,0.291,0.00698,0.0458,0.853,99.983,4
1aKQlttljhiHZtaMXqpnUi,On Sunset,6,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,394560,394.56,23,False,0.573,0.672,2,-7.852,0,0.0275,0.272,0.0158,0.905,0.678,97.639,4
3edn29DI5h8TLMNYEgVgq0,More,5,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,414853,414.85,20,False,0.694,0.721,4,-7.8,0,0.0791,0.0741,0.455,0.0988,0.908,80.389,4
2utnTbWkJ27ELj5n0jo5GU,Baptiste,2,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,185680,185.68,17,False,0.521,0.554,9,-9.285,1,0.0342,0.343,0.401,0.142,0.727,170.234,4
18p8KuwD4meYdFYhsxI03V,Rockets,10,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,260920,260.92,17,False,0.336,0.563,0,-8.638,1,0.0259,0.271,0.0722,0.0805,0.434,162.263,4
5H3X1ix282WIfs6L2atQKq,Mirror Ball,1,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,457333,457.33,15,False,0.475,0.519,1,-10.803,0,0.0326,0.309,0.108,0.104,0.147,102.96,4
3xj5EGvjMvOvq7QpGEdRYA,Earth Beat,9,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,258467,258.47,14,False,0.505,0.729,10,-8.742,0,0.0476,0.0911,0.189,0.138,0.359,113.341,4
7s6ziTJm11EFeXxSQDQHLz,Equanimity,7,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,234773,234.77,13,False,0.714,0.274,3,-11.207,1,0.0337,0.77,0.00427,0.456,0.664,120.51,4
1tms8ClACbQPDTPH8YomCl,Walkin',8,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,236733,236.73,13,False,0.617,0.631,5,-7.481,1,0.0245,0.527,0.0915,0.183,0.793,78.988,4
5CwSDI8oNftBjLop8BcnTE,4th Dimension,11,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,335973,335.97,11,False,0.665,0.57,1,-11.848,1,0.0315,0.202,0.862,0.569,0.573,108.996,4
4Ath1Fe2UfvAs3crallRYT,Ploughman,12,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,194787,194.79,10,False,0.49,0.924,0,-7.312,1,0.066,0.0213,0.0484,0.286,0.79,126.66,4
0L34FMQ3wbhrldEbN4O5oH,I’ll Think Of Something,13,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,1waaO5SrI0BdKtdR9YZLRu,On Sunset (Deluxe),album,2020-07-03,246853,246.85,9,False,0.439,0.228,2,-15.16,1,0.0282,0.901,0.32,0.115,0.176,102.424,4
6ggoPGUGRzXBBArldt4ESv,Shades Of Blue,4,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,186613,186.61,23,False,0.623,0.65,5,-6.726,1,0.024,0.409,0.0466,0.154,0.749,138.016,4
4bA1sUm0ehx3FZIWM6rDl2,Glad Times,5,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,243840,243.84,21,False,0.451,0.62,1,-8.04,0,0.0429,0.138,0.178,0.12,0.458,164.111,4
3Hr91vr862eQqocik4Og50,That Pleasure,8,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,212333,212.33,19,False,0.604,0.765,1,-7.366,0,0.0252,0.0483,0.254,0.142,0.93,98.928,4
6Qjaa8xn44u0WgRHhF8maL,In Better Times,11,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,287573,287.57,19,False,0.543,0.763,7,-7.823,1,0.0272,0.496,0.248,0.154,0.544,114.213,4
3Q7R2on0ViJhl4Zo8qOk9f,Cosmic Fringes,1,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,140827,140.83,18,False,0.872,0.663,9,-7.591,1,0.0384,0.000395,0.292,0.134,0.964,130.021,4
3vXAqNH1WAid5Tzpm7MC74,True,2,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,127667,127.67,15,False,0.668,0.716,0,-6.007,1,0.0287,0.024,0.703,0.116,0.965,122.183,4
0mEqtPkhXubY1RLbzxGtvF,Fat Pop,3,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,199600,199.6,15,True,0.818,0.568,8,-8.269,1,0.027,0.353,0.0295,0.188,0.817,96.1,4
5CAdXvvBfu2CRqBy7hpvmp,Cobweb / Connections,6,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,176933,176.93,15,False,0.494,0.496,2,-7.266,1,0.0277,0.62,0.001,0.24,0.601,154.096,4
5F8WcZPpizVYlCJLjsg3UJ,Failed,9,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,163507,163.51,15,True,0.66,0.687,8,-7.093,0,0.0377,0.112,0.00399,0.166,0.637,127.024,4
2cmzpYfH0BRpZwhd2dyTfq,Testify,7,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,173720,173.72,14,False,0.677,0.907,0,-4.8,0,0.0839,0.247,0.000202,0.103,0.906,77.272,4
1msmi59PvRgl7s3SMa4BjU,Moving Canvas,10,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,2k16u3isATvgM4cQpvOPGz,Fat Pop,album,2021-05-14,174853,174.85,11,False,0.804,0.537,5,-8.103,1,0.0379,0.132,0.587,0.101,0.769,126.024,4
2tHBWQ7nb9GgDBMBaz18xN,The Piper,1,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,226144,226.14,14,False,0.711,0.714,0,-5.904,1,0.0282,0.0158,0.000256,0.121,0.965,115.52,4
7vbshsdQMEmbV8g1c53sY0,Rip The Pages Up,10,2,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,271707,271.71,14,False,0.457,0.96,9,-5.236,1,0.137,0.00656,0.0952,0.0617,0.683,195.94,4
4XcFL3SjAE6bOp2GMeWBEh,How Sweet It Is (To Be Loved By You),11,2,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,230813,230.81,12,False,0.452,0.668,4,-7.637,0,0.0298,0.068,7.59e-05,0.0826,0.383,107.136,4
5TYH7KiGVkaIbG6NgUNGie,Into The Sea,2,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,162147,162.15,10,False,0.464,0.323,0,-10.486,1,0.0279,0.873,0.00975,0.0879,0.0757,119.65,4
7iX4ujAVcITW7MmJe312z0,Big Brass Buttons,3,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,191644,191.64,10,False,0.565,0.967,4,-7.397,0,0.0698,0.000156,0.128,0.649,0.716,124.804,4
0dp9tmXpMdLTYpWVNY6uBb,Mother Ethiopia - Pt.1,10,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,193600,193.6,9,False,0.787,0.656,0,-6.826,0,0.0647,0.121,0.88,0.0723,0.964,138.951,4
6O0ZOhs34n1rrRNv9VTps9,Devotion,1,2,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,242188,242.19,9,False,0.433,0.5,0,-8.2,1,0.0366,0.0456,0.06,0.655,0.436,180.885,4
6VNxsi0DGoaW3arNDkcf9H,Alone,3,2,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,234467,234.47,9,False,0.615,0.86,4,-6.358,1,0.0363,0.0869,0.0328,0.169,0.839,91.774,4
03abxrsFFsXse3tRMzlvHt,I Spy,7,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,215133,215.13,8,False,0.53,0.689,4,-7.207,1,0.025,0.0567,0.00145,0.0987,0.631,105.496,4
3uCjwH3L6GXRexnMAjK5ku,We Got A Lot,11,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,184526,184.53,8,False,0.527,0.758,9,-6.127,1,0.0275,0.0143,0.00234,0.667,0.302,99.08,4
02O6uSZbDD3tzBqxLvZYIW,Oranges and Rosewater,8,1,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,187091,187.09,7,False,0.607,0.409,2,-9.757,1,0.0255,0.58,0.00555,0.111,0.203,103.051,4
5fHlciRpeEbAv6pRWOCE0q,Sun Goes,2,2,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,198903,198.9,7,False,0.492,0.818,0,-6.706,1,0.0344,0.134,5.4e-05,0.147,0.652,148.083,4
4h60diITLiB89qbAv4v5G6,Lay Down Your Weary Burden,4,2,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,224856,224.86,7,False,0.582,0.493,7,-6.275,1,0.0277,0.624,0.0,0.196,0.354,98.67,4
5VhvCDIdXRAbssauxYQnSw,Landslide,7,2,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,164519,164.52,7,False,0.458,0.78,9,-5.813,0,0.0332,0.00136,0.0621,0.409,0.621,124.362,4
5IV51FslYnmdqrpVyQI0d3,Golden Leaves,12,2,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,6k4DEcrMDFBnqK4j6kyncB,Will Of The People,album,2022-10-28,230893,230.89,7,False,0.571,0.549,10,-7.354,1,0.0236,0.318,0.0733,0.359,0.78,108.531,4
